Executavel,RelatorioOuImpressao,Dominio,Fonte,TabelasCandidatas,FiltrosProvaveis,ValidacaoPendente
LavSoft,GeraMovimento,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Gerando o Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Gerando Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Grava Movimento de Estoque,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,GRAVA_RELAT,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Gravar Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Impress,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Impressao,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,ImpressaoDos,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,ImpressaoDos_u,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Impressaol,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,"Impresso todos os Clientes, Confirma a Impress",cliente,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Impresso1,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,ImpressodeEtiquetas1,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,ImpressodeEtiquetas1Click,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,ImpressodeFichaCadastral2,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,ImpressodeFichaCadastral2Click,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,ImpressodeFichasCadastrais1,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,ImpressodeFichasCadastrais1|,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Impressora,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Impressora Cupom Fiscal General,fiscal,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Impressora Desligada ou Cabo de Comunica,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Impressora Desligada ou Desconectada,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Impressora em Erro,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Impressora em ERRO!,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Impressora n,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Impressora1,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,IMPRESSORAS,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Imprima o relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Imprimi Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Informe a porta impress,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Inicia Impress,config_admin,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Inicia processo de Impress,config_admin,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Inicializa processo de Impress,config_admin,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Inicializa processo Impress,config_admin,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Iniciando Impress,config_admin,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Iniciando relat,config_admin,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Lbx_Impressoras,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,lise de Movimento Di,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,LogRelatorio,auditoria_log,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,ltima Nota Fiscal impressa,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Margens Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,menor que a ultima impressa,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,mero de pontos em Pixel da impressora (Argox),relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MontaRelatorio,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MontaRelatorioSQL,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Anal,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento de Caixa Dia/Dia,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento de Entrada,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento de Equipamento,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento de Estoque - Estoque:,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento de Saldo,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento de Terceiriza,lavanderia/rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Delivery,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Entrada,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Entrada (Anal,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Fiscais e N,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Fiscal e N,fiscal,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MOVIMENTO P/ PRODUTOS,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MOVIMENTO P/ SERVICOS,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento por Dia de Semana,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento por Grupo Clientes,cliente,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MOVIMENTO POR GRUPO DE PRODUTOS,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Por Produto,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento por produto - Saldo,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Por Produto (Anal,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Por Produto (Sint,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Por Produto (Sintetico),produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Por Produto (Sintetico)-Pagto,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Por Produto e Servi,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Por Servi,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Produto Mensal,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Servi,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento Sint,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimento TEF,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoAnalitico1,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoAnalitico1Click,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoAnaliticoEntrada1,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoAnaliticoEntrada1Click,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoAnaliticoEntrada1Click%,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentodeLimites1,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentodeLimites1Click,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MOVIMENTODETERCEIRIZACAO,lavanderia/rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoEntrada1,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoEntradaSaidaSinttico1,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoporDiadeSemana1,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoporDiadeSemana1$,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoporDiadeSemana1Click,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoPorProduto1,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoPorServicosExecutados1,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoPorServicoSintetico1,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoPorServicosPeso1,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoPorServicosPeso1<,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoPorServicosPeso1Click,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoProduto1,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoProduto1Click,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoProdutoMensal1,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,MovimentoProdutoMensal1Click,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,"MovimentoProdutoMensal1Click""",produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimentoprodutosaldo1,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimentoprodutosaldo1Click,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimentoprodutosaldo1Click#,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavSoft,Movimentoprodutosaldo1p,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
