Tabela,Caminho,Campo,Tipo,Tamanho,Precisao,Obrigatoriedade,IndiceParadoxDetectado,PossivelChavePrimaria,PossivelChaveEstrangeira,NomeVisualCorrespondente,ModuloRelacionado,TelaRelacionada,EntidadeDominio,ClassificacaoCampo,Evidencia,NivelConfianca,Status
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,CepAlu,System.String,30,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,CEP,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,DatNas,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatNas,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,TelAluR,System.String,30,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Telefone,Configuracao/Admin,nao confirmado,Configuracao/Admin,telefone,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,TelAluC,System.String,30,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Telefone,Configuracao/Admin,nao confirmado,Configuracao/Admin,telefone,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,ComTelC,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Telefone,Configuracao/Admin,nao confirmado,Configuracao/Admin,telefone,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,AluMaior,System.String,2,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,AluMaior,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,CodCli,System.String,20,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,Codigo do cliente,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,SexAlu,System.String,2,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,SexAlu,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,RgAlu,System.String,30,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,RgAlu,Configuracao/Admin,nao confirmado,Configuracao/Admin,documento,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,CicAlu,System.String,30,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,CicAlu,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,CodCon,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodCon,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,DescAlu,System.Double,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DescAlu,Configuracao/Admin,nao confirmado,Configuracao/Admin,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,ObsAlu,System.String,200,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,ObsAlu,Configuracao/Admin,nao confirmado,Configuracao/Admin,observacao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,Cancelado,System.String,2,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Celular,Configuracao/Admin,nao confirmado,Configuracao/Admin,telefone,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,DatCan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCan,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,MotivDesc,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MotivDesc,Configuracao/Admin,nao confirmado,Configuracao/Admin,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,DescParc,System.Double,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DescParc,Configuracao/Admin,nao confirmado,Configuracao/Admin,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,MotCan,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MotCan,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,ArqFotoAlu,System.String,200,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,ArqFotoAlu,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,DatCad,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCad,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAlu,Importa\ESC\FILIAL\CadAlu.DB,BaiAlu,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,BaiAlu,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadAul,Importa\ESC\FILIAL\CadAul.DB,CodAul,System.String,10,0,nao confirmado,.PX,possivel,possivel,CodAul,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadAul,Importa\ESC\FILIAL\CadAul.DB,CodTur,System.String,12,0,nao confirmado,.PX,possivel,possivel,CodTur,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadAul,Importa\ESC\FILIAL\CadAul.DB,CodPro,System.String,6,0,nao confirmado,.PX,possivel,possivel,Produto,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadAul,Importa\ESC\FILIAL\CadAul.DB,CodMat,System.String,6,0,nao confirmado,.PX,possivel,possivel,CodMat,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadAul,Importa\ESC\FILIAL\CadAul.DB,Obs,System.String,100,0,nao confirmado,.PX,nao confirmado,nao confirmado,Obs,Configuracao/Admin,nao confirmado,Configuracao/Admin,observacao,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadAul,Importa\ESC\FILIAL\CadAul.DB,DatAul,System.String,12,0,nao confirmado,.PX,nao confirmado,nao confirmado,DatAul,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadAul,Importa\ESC\FILIAL\CadAul.DB,MatDada,System.String,100,0,nao confirmado,.PX,nao confirmado,nao confirmado,MatDada,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadAul,Importa\ESC\FILIAL\CadAul.DB,CargHor,System.Double,8,0,nao confirmado,.PX,nao confirmado,nao confirmado,CargHor,Configuracao/Admin,nao confirmado,Configuracao/Admin,documento,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadAul,Importa\ESC\FILIAL\CadAul.DB,Atraso,System.String,2,0,nao confirmado,.PX,nao confirmado,nao confirmado,Atraso,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadAul,Importa\ESC\FILIAL\CadAul.DB,LanFal,System.String,2,0,nao confirmado,.PX,nao confirmado,nao confirmado,LanFal,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadAul,Importa\ESC\FILIAL\CadAul.DB,CodHor,System.String,2,0,nao confirmado,.PX,possivel,possivel,CodHor,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadCur,Importa\ESC\FILIAL\CadCur.DB,CodCur,System.String,6,0,nao confirmado,.PX,possivel,possivel,CodCur,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadCur,Importa\ESC\FILIAL\CadCur.DB,DesCur,System.String,60,0,nao confirmado,.PX,nao confirmado,nao confirmado,DesCur,Configuracao/Admin,nao confirmado,Configuracao/Admin,nome/descricao,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadCur,Importa\ESC\FILIAL\CadCur.DB,PreReq,System.String,100,0,nao confirmado,.PX,nao confirmado,nao confirmado,PreReq,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadCur,Importa\ESC\FILIAL\CadCur.DB,PreReq2,System.String,100,0,nao confirmado,.PX,nao confirmado,nao confirmado,PreReq2,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadCur,Importa\ESC\FILIAL\CadCur.DB,Preco,System.Double,8,0,nao confirmado,.PX,nao confirmado,nao confirmado,Preco,Configuracao/Admin,nao confirmado,Configuracao/Admin,valor financeiro,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadCur,Importa\ESC\FILIAL\CadCur.DB,Obs,System.String,200,0,nao confirmado,.PX,nao confirmado,nao confirmado,Obs,Configuracao/Admin,nao confirmado,Configuracao/Admin,observacao,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,CodInt,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodInt,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,NomInt,System.String,80,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,NomInt,Configuracao/Admin,nao confirmado,Configuracao/Admin,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,EndInt,System.String,80,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Endereco,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,CidInt,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,CidInt,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,EstInt,System.String,4,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,EstInt,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,CepInt,System.String,16,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,CEP,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,DatNas,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatNas,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,TelInt,System.String,30,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Telefone,Configuracao/Admin,nao confirmado,Configuracao/Admin,telefone,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,ComTelC,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Telefone,Configuracao/Admin,nao confirmado,Configuracao/Admin,telefone,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,CodCur1,System.String,6,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodCur1,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,CodCur2,System.String,6,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodCur2,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,CodVen,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodVen,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,CodCon,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodCon,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,DatInt,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatInt,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,DatCnt,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCnt,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,Obs,System.String,200,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Obs,Configuracao/Admin,nao confirmado,Configuracao/Admin,observacao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,DiaSem,System.String,28,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DiaSem,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,HorIni,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,HorIni,Configuracao/Admin,nao confirmado,Configuracao/Admin,log,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,HorIni2,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,HorIni2,Configuracao/Admin,nao confirmado,Configuracao/Admin,log,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,Importa\ESC\FILIAL\CadInt.DB,HorIni3,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,HorIni3,Configuracao/Admin,nao confirmado,Configuracao/Admin,log,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
