"Executavel","Categoria","Texto","StatusLayout","ProximaValidacao"
"LavFacilLan","relatorio/impressao","DBG_MovimentoDblClick""","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DBG_MovimentoDrawColumnCell","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DBG_MovimentoDrawColumnCell#","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DBG_MovimentoDrawDataCell","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DBG_MovimentoEnter","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DBG_MovimentoKeyPress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DBG_MovimentoP","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Deseja Imprimir o Recibo de entrega","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","deseja imprimir o relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Deseja Imprimir Recibo de Pagamento?","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Deseja Reemitir o Recibo de Pagamento?","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Deseja Visualizar a impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Destrava Impressora Fiscal","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Destravamento de Impressora","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Digite a Seq. do Caixa a Ser Impresso","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DS_Movimento","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DS_Movimento$","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DS_Movimentoh","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DS_MovimentoT","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DS_Movimentox","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","em modo de impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","EMAILRELAT","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Entrega Prevista","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Entrega Prevista:","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","EntregaPrevista","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","EntregaPrevista1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","EntregaPrevista1,","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","EntregaPrevista1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Enviar relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Erro ao exportar o relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","es para impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","es para serem Impressas !","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Este tipo de impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Exibe Relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Existem impressoras configuradas incorretamente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Exportar Relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Exportar Texto...|Exporta o relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Extrato Cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ExtratoCliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ExtratoCliente1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ExtratoCliente1|","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","FiltroPrevisaoEntrega","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Filtros - Abre relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Filtros - Ajusta entrega prevista","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Filtros - Cria Relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Fim da Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Finaliza Processo de Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Finalizando impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","FM_ConfigImpressora","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","FM_ModRel.Qry_Movimento","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","FrequenciaDeClientes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","FrequenciaDeClientesClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ginas do relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Grava Movimento de Estoque","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","GRAVA_RELAT","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","grave o relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Houve problemas na impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","I.RDB$INDEX_NAME, I.RDB$RELATION_NAME, I.RDB$UNIQUE_FLAG,","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","I.RDB$RELATION_NAME = '","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ImpReciboIniciodeCaixa","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ImpressaoDos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ImpressaoDos_u","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ImpressodeEtiquetas1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ImpressodeEtiquetas1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ImpressodeEtiquetas1X","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Impressora Cupom Fiscal General","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Impressora de Conting","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Impressora Desligada ou Cabo de Comunica","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Impressora Desligada ou Desconectada","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Impressora em Erro","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Impressora em ERRO!","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Impressora n","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Impressora padr","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ImpressoradeContingncia1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ImpressoradeContingncia10","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Impressorapadro1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Impressorapadro1,","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ImprimeReciboPagamento","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Imprimir Recibo de entrega","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Imprimir|Imprime o relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Informe a porta da impressora","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Informe a porta impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Informe a Porta ou o Caminho da Impressora","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Inicia impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Iniciando Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Lb_CartaCobranca","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Lb_CartaCobrancaFim","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Marca / Desmarca Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","MarcaDesmarcaImpresso1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","MarcaDesmarcaImpresso1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","MarcaDesmarcaImpresso1D","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Modelo de Processamento de relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ModImpressoraLogo","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Movimento Anal","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Movimento Delivery","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Movimento Fiscal e N","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","MOVIMENTO P/ PRODUTOS","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","MOVIMENTO P/ SERVICOS","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Movimento por Dia de Semana","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","MOVIMENTO POR GRUPO DE PRODUTOS","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Movimento Por Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Movimento Sint","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","MovimentoRols","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","multipart/related","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","multipart/related; boundary=%s","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ncia a ser impressa ou ""0"" para todos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o - Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o - Inicia impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o ... Recibo de Confer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","O campo Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o da Impressora","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o de Relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o do Recibo de Pagamento","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o do relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o em estoque - Analitico","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o em estoque - Sintetico","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o final da impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o foi marcado nenhum delivery para impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o foi possivel continuar impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o impressos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","O PARA CONFERENCIA","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o permite a impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","O retorno da impressora","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","o, L.DatEnt as Entrega, L.HorEnt as HrEnt, L.DatPrevEnt as Previs","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","odo para impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ORDER BY a.RDB$RELATION_NAME, a.RDB$FIELD_POSITION","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ORDER BY a.RDB$RELATION_NAME, a.RDB$PRIVILEGE","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ORDER BY a.RDB$RELATION_NAME, b.RDB$FIELD_NAME","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ORDER BY RC_FOR.RDB$RELATION_NAME, IS_FOR.RDB$FIELD_POSITION","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ORDER BY RELC_PRIM.RDB$RELATION_NAME, IS_FOR.RDB$FIELD_POSITION","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","PadroesBoletoImpresso","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","PB_Movimentos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Porta de impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Porta Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Porta Impressora","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Portaimpresso1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Portaimpresso1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","PortaImpressora1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","PortaImpressora1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","PortaImpressoraRol","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Preparando o relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","PrevisodeEntrega1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","PrevisodeEntrega1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","PrintD_ModRelat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","PrintD_ModRelat@","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Processamento do relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","QR_PrevisaoEntrega","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","QR_PrevisaoEntrega_u","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_Movimento","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_Movimento`","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_Movimento<","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_Movimento|","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoAfterScroll","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCalcFields","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCancelado","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCanceladoH","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCenCusCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCenCusClip","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCodCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCodCli,","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCodCliAnterior","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCodCliAnterior(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCodConf","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCodConfh","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCodDesc","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCodDescP","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCodEsp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCodEsp0","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Qry_MovimentoCodLav","texto_estatico_sem_posicao","captura_dinamica_MOD"
